longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-3.71,,13.52,17.22,-3.71,13.18,+0.34,2026-09-01,2026-09-01
141.46900,45.87500,-3.70,,13.53,17.23,-3.70,13.19,+0.34,2026-09-01,2026-09-01
141.53100,45.87500,-3.69,,13.54,17.23,-3.69,13.20,+0.34,2026-09-01,2026-09-01
141.59400,45.87500,-3.67,,13.55,17.23,-3.67,13.21,+0.34,2026-09-01,2026-09-01
141.65600,45.87500,-3.66,,13.57,17.22,-3.66,13.22,+0.35,2026-09-01,2026-09-01
141.71900,45.87500,-3.63,,13.59,17.22,-3.63,13.24,+0.35,2026-09-01,2026-09-01
141.78100,45.87500,-3.61,,13.61,17.21,-3.61,13.25,+0.35,2026-09-01,2026-09-01
141.84400,45.87500,-3.45,,13.62,17.07,-3.45,13.27,+0.35,2026-09-01,2026-09-01
141.90600,45.87500,-3.41,,13.64,17.05,-3.41,13.28,+0.36,2026-09-01,2026-09-01
141.96900,45.87500,-3.38,,13.64,17.02,-3.38,13.28,+0.36,2026-09-01,2026-09-01
142.03100,45.87500,-3.35,,13.64,17.00,-3.35,13.28,+0.36,2026-09-01,2026-09-01
142.09400,45.87500,-3.37,,13.59,16.96,-3.37,13.28,+0.32,2026-09-01,2026-09-01
142.15600,45.87500,-3.30,,13.62,16.93,-3.30,13.32,+0.30,2026-09-01,2026-09-01
142.21900,45.87500,-3.24,,13.65,16.89,-3.24,13.36,+0.29,2026-09-01,2026-09-01
142.28100,45.87500,-3.18,,13.67,16.85,-3.18,13.39,+0.28,2026-09-01,2026-09-01
142.34400,45.87500,-3.13,,13.68,16.81,-3.13,13.41,+0.27,2026-09-01,2026-09-01
141.40600,45.82500,-3.71,,13.53,17.24,-3.71,13.20,+0.33,2026-09-01,2026-09-01
141.46900,45.82500,-3.70,,13.54,17.25,-3.70,13.21,+0.33,2026-09-01,2026-09-01
141.53100,45.82500,-3.69,,13.55,17.25,-3.69,13.22,+0.34,2026-09-01,2026-09-01
141.59400,45.82500,-3.68,,13.57,17.25,-3.68,13.23,+0.34,2026-09-01,2026-09-01
141.65600,45.82500,-3.66,,13.59,17.25,-3.66,13.24,+0.34,2026-09-01,2026-09-01
141.71900,45.82500,-3.63,,13.61,17.24,-3.63,13.26,+0.35,2026-09-01,2026-09-01
141.78100,45.82500,-3.60,,13.64,17.23,-3.60,13.29,+0.35,2026-09-01,2026-09-01
141.84400,45.82500,-3.56,,13.66,17.22,-3.56,13.31,+0.35,2026-09-01,2026-09-01
141.90600,45.82500,-3.40,,13.68,17.08,-3.40,13.33,+0.36,2026-09-01,2026-09-01
141.96900,45.82500,-3.36,,13.69,17.06,-3.36,13.34,+0.36,2026-09-01,2026-09-01
