longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,+1.46,,21.77,20.31,+1.46,23.81,-2.04,2026-09-15,2026-09-15
141.46900,45.87500,+1.46,,21.76,20.30,+1.46,23.81,-2.05,2026-09-15,2026-09-15
141.53100,45.87500,+1.46,,21.75,20.29,+1.46,23.80,-2.05,2026-09-15,2026-09-15
141.59400,45.87500,+1.46,,21.74,20.28,+1.46,23.80,-2.06,2026-09-15,2026-09-15
141.65600,45.87500,+1.46,,21.73,20.27,+1.46,23.79,-2.07,2026-09-15,2026-09-15
141.71900,45.87500,+1.46,,21.71,20.26,+1.46,23.79,-2.08,2026-09-15,2026-09-15
141.78100,45.87500,+1.45,,21.70,20.24,+1.45,23.78,-2.09,2026-09-15,2026-09-15
141.84400,45.87500,+1.45,,21.68,20.23,+1.45,23.78,-2.10,2026-09-15,2026-09-15
141.90600,45.87500,+1.45,,21.67,20.22,+1.45,23.78,-2.10,2026-09-15,2026-09-15
141.96900,45.87500,+1.45,,21.67,20.21,+1.45,23.77,-2.11,2026-09-15,2026-09-15
142.03100,45.87500,+1.45,,21.66,20.21,+1.45,23.77,-2.11,2026-09-15,2026-09-15
142.09400,45.87500,+1.57,,21.68,20.11,+1.57,23.94,-2.25,2026-09-15,2026-09-15
142.15600,45.87500,+1.58,,21.69,20.11,+1.58,23.95,-2.26,2026-09-15,2026-09-15
142.21900,45.87500,+1.59,,21.69,20.11,+1.59,23.97,-2.27,2026-09-15,2026-09-15
142.28100,45.87500,+1.59,,21.70,20.11,+1.59,23.99,-2.28,2026-09-15,2026-09-15
142.34400,45.87500,+1.60,,21.71,20.11,+1.60,24.00,-2.29,2026-09-15,2026-09-15
141.40600,45.82500,+1.46,,21.77,20.31,+1.46,23.81,-2.04,2026-09-15,2026-09-15
141.46900,45.82500,+1.46,,21.76,20.31,+1.46,23.81,-2.04,2026-09-15,2026-09-15
141.53100,45.82500,+1.46,,21.75,20.29,+1.46,23.80,-2.05,2026-09-15,2026-09-15
141.59400,45.82500,+1.46,,21.74,20.28,+1.46,23.80,-2.06,2026-09-15,2026-09-15
141.65600,45.82500,+1.46,,21.72,20.27,+1.46,23.79,-2.07,2026-09-15,2026-09-15
141.71900,45.82500,+1.46,,21.71,20.25,+1.46,23.79,-2.08,2026-09-15,2026-09-15
141.78100,45.82500,+1.45,,21.69,20.23,+1.45,23.78,-2.10,2026-09-15,2026-09-15
141.84400,45.82500,+1.45,,21.67,20.22,+1.45,23.78,-2.11,2026-09-15,2026-09-15
141.90600,45.82500,+1.45,,21.66,20.20,+1.45,23.77,-2.12,2026-09-15,2026-09-15
141.96900,45.82500,+1.45,,21.64,20.19,+1.45,23.77,-2.12,2026-09-15,2026-09-15
142.03100,45.82500,+1.45,,21.64,20.19,+1.45,23.77,-2.13,2026-09-15,2026-09-15
142.09400,45.82500,+1.56,,21.66,20.10,+1.56,23.93,-2.26,2026-09-15,2026-09-15
142.15600,45.82500,+1.57,,21.67,20.10,+1.57,23.95,-2.28,2026-09-15,2026-09-15
142.21900,45.82500,+1.58,,21.68,20.10,+1.58,23.97,-2.29,2026-09-15,2026-09-15
142.28100,45.82500,+1.59,,21.69,20.10,+1.59,23.99,-2.30,2026-09-15,2026-09-15
142.34400,45.82500,+1.60,,21.70,20.10,+1.60,24.01,-2.31,2026-09-15,2026-09-15
141.40600,45.77500,+1.46,,21.78,20.32,+1.46,23.82,-2.04,2026-09-15,2026-09-15
141.46900,45.77500,+1.46,,21.77,20.31,+1.46,23.81,-2.04,2026-09-15,2026-09-15
141.53100,45.77500,+1.46,,21.76,20.30,+1.46,23.81,-2.05,2026-09-15,2026-09-15
141.59400,45.77500,+1.46,,21.74,20.28,+1.46,23.80,-2.06,2026-09-15,2026-09-15
141.65600,45.77500,+1.46,,21.72,20.27,+1.46,23.80,-2.07,2026-09-15,2026-09-15
141.71900,45.77500,+1.45,,21.70,20.24,+1.45,23.79,-2.09,2026-09-15,2026-09-15
141.78100,45.77500,+1.45,,21.67,20.22,+1.45,23.78,-2.11,2026-09-15,2026-09-15
141.84400,45.77500,+1.45,,21.65,20.20,+1.45,23.77,-2.12,2026-09-15,2026-09-15
141.90600,45.77500,+1.45,,21.63,20.18,+1.45,23.77,-2.14,2026-09-15,2026-09-15
141.96900,45.77500,+1.45,,21.62,20.17,+1.45,23.76,-2.15,2026-09-15,2026-09-15
142.03100,45.77500,+1.45,,21.61,20.16,+1.45,23.76,-2.15,2026-09-15,2026-09-15
142.09400,45.77500,+1.56,,21.64,20.08,+1.56,23.92,-2.28,2026-09-15,2026-09-15
142.15600,45.77500,+1.57,,21.65,20.08,+1.57,23.94,-2.29,2026-09-15,2026-09-15
142.21900,45.77500,+1.58,,21.66,20.08,+1.58,23.97,-2.30,2026-09-15,2026-09-15
142.28100,45.77500,+1.59,,21.68,20.09,+1.59,23.99,-2.31,2026-09-15,2026-09-15
142.34400,45.77500,+1.61,,21.69,20.09,+1.61,24.02,-2.32,2026-09-15,2026-09-15
141.40600,45.72500,+1.46,,21.79,20.33,+1.46,23.82,-2.03,2026-09-15,2026-09-15
141.46900,45.72500,+1.46,,21.78,20.32,+1.46,23.82,-2.04,2026-09-15,2026-09-15
141.53100,45.72500,+1.46,,21.77,20.31,+1.46,23.81,-2.05,2026-09-15,2026-09-15
141.59400,45.72500,+1.46,,21.75,20.29,+1.46,23.81,-2.06,2026-09-15,2026-09-15
141.65600,45.72500,+1.46,,21.73,20.27,+1.46,23.80,-2.07,2026-09-15,2026-09-15
141.71900,45.72500,+1.45,,21.69,20.24,+1.45,23.79,-2.09,2026-09-15,2026-09-15
141.78100,45.72500,+1.45,,21.66,20.21,+1.45,23.78,-2.12,2026-09-15,2026-09-15
141.84400,45.72500,+1.45,,21.62,20.18,+1.45,23.77,-2.14,2026-09-15,2026-09-15
141.90600,45.72500,+1.45,,21.59,20.15,+1.45,23.76,-2.17,2026-09-15,2026-09-15
141.96900,45.72500,+1.44,,21.58,20.13,+1.44,23.76,-2.18,2026-09-15,2026-09-15
142.03100,45.72500,+1.44,,21.57,20.13,+1.44,23.75,-2.18,2026-09-15,2026-09-15
142.09400,45.72500,+1.55,,21.61,20.06,+1.55,23.90,-2.30,2026-09-15,2026-09-15
142.15600,45.72500,+1.56,,21.63,20.06,+1.56,23.94,-2.31,2026-09-15,2026-09-15
142.21900,45.72500,+1.58,,21.65,20.07,+1.58,23.97,-2.32,2026-09-15,2026-09-15
142.28100,45.72500,+1.60,,21.67,20.07,+1.60,24.00,-2.33,2026-09-15,2026-09-15
142.34400,45.72500,+1.61,,21.69,20.08,+1.61,24.03,-2.34,2026-09-15,2026-09-15
140.65600,45.67500,+1.62,,22.31,20.69,+1.62,22.72,-0.41,2026-09-15,2026-09-15
140.71900,45.67500,+1.62,,22.31,20.69,+1.62,22.72,-0.41,2026-09-15,2026-09-15
140.78100,45.67500,+1.62,,22.31,20.69,+1.62,22.72,-0.42,2026-09-15,2026-09-15
140.84400,45.67500,+1.62,,22.30,20.69,+1.62,22.73,-0.43,2026-09-15,2026-09-15
140.90600,45.67500,+1.61,,22.29,20.68,+1.61,22.75,-0.45,2026-09-15,2026-09-15
140.96900,45.67500,+1.61,,22.28,20.68,+1.61,22.77,-0.49,2026-09-15,2026-09-15
141.03100,45.67500,+1.60,,22.27,20.67,+1.60,22.80,-0.54,2026-09-15,2026-09-15
141.09400,45.67500,+1.59,,22.25,20.66,+1.59,22.85,-0.60,2026-09-15,2026-09-15
141.15600,45.67500,+1.57,,22.22,20.65,+1.57,22.90,-0.69,2026-09-15,2026-09-15
141.21900,45.67500,+1.56,,22.18,20.63,+1.56,22.97,-0.79,2026-09-15,2026-09-15
141.28100,45.67500,+1.54,,22.14,20.61,+1.54,23.05,-0.91,2026-09-15,2026-09-15
141.34400,45.67500,+1.60,,22.19,20.59,+1.60,23.40,-1.21,2026-09-15,2026-09-15
141.40600,45.67500,+1.46,,21.80,20.34,+1.46,23.83,-2.03,2026-09-15,2026-09-15
141.46900,45.67500,+1.46,,21.79,20.33,+1.46,23.83,-2.04,2026-09-15,2026-09-15
141.53100,45.67500,+1.46,,21.78,20.32,+1.46,23.82,-2.04,2026-09-15,2026-09-15
141.59400,45.67500,+1.46,,21.76,20.30,+1.46,23.81,-2.05,2026-09-15,2026-09-15
141.65600,45.67500,+1.46,,21.73,20.28,+1.46,23.80,-2.07,2026-09-15,2026-09-15
141.71900,45.67500,+1.45,,21.70,20.24,+1.45,23.79,-2.09,2026-09-15,2026-09-15
141.78100,45.67500,+1.45,,21.64,20.20,+1.45,23.77,-2.13,2026-09-15,2026-09-15
141.84400,45.67500,+1.44,,21.59,20.14,+1.44,23.76,-2.17,2026-09-15,2026-09-15
141.90600,45.67500,+1.44,,21.54,20.10,+1.44,23.75,-2.21,2026-09-15,2026-09-15
141.96900,45.67500,+1.44,,21.52,20.09,+1.44,23.75,-2.22,2026-09-15,2026-09-15
142.03100,45.67500,+1.51,,21.54,20.03,+1.51,23.85,-2.31,2026-09-15,2026-09-15
142.09400,45.67500,+1.53,,21.57,20.03,+1.53,23.89,-2.32,2026-09-15,2026-09-15
142.15600,45.67500,+1.56,,21.60,20.05,+1.56,23.94,-2.33,2026-09-15,2026-09-15
142.21900,45.67500,+1.58,,21.64,20.06,+1.58,23.98,-2.34,2026-09-15,2026-09-15
142.28100,45.67500,+1.60,,21.66,20.06,+1.60,24.02,-2.36,2026-09-15,2026-09-15
142.34400,45.67500,+1.62,,21.69,20.07,+1.62,24.05,-2.37,2026-09-15,2026-09-15
142.40600,45.67500,+1.63,,21.71,20.07,+1.63,24.08,-2.37,2026-09-15,2026-09-15
142.46900,45.67500,+1.64,,21.72,20.08,+1.64,24.10,-2.38,2026-09-15,2026-09-15
142.53100,45.67500,+1.72,,21.72,20.00,+1.72,24.31,-2.59,2026-09-15,2026-09-15
142.59400,45.67500,+1.73,,21.74,20.01,+1.73,24.33,-2.59,2026-09-15,2026-09-15
140.65600,45.62500,+1.63,,22.32,20.70,+1.63,22.69,-0.36,2026-09-15,2026-09-15
140.71900,45.62500,+1.63,,22.33,20.70,+1.63,22.68,-0.36,2026-09-15,2026-09-15
140.78100,45.62500,+1.63,,22.33,20.70,+1.63,22.68,-0.36,2026-09-15,2026-09-15
140.84400,45.62500,+1.63,,22.33,20.70,+1.63,22.69,-0.36,2026-09-15,2026-09-15
140.90600,45.62500,+1.63,,22.32,20.69,+1.63,22.70,-0.38,2026-09-15,2026-09-15
140.96900,45.62500,+1.62,,22.31,20.69,+1.62,22.72,-0.41,2026-09-15,2026-09-15
141.03100,45.62500,+1.61,,22.29,20.68,+1.61,22.75,-0.46,2026-09-15,2026-09-15
141.09400,45.62500,+1.60,,22.27,20.67,+1.60,22.80,-0.53,2026-09-15,2026-09-15
141.15600,45.62500,+1.58,,22.24,20.66,+1.58,22.86,-0.62,2026-09-15,2026-09-15
141.21900,45.62500,+1.56,,22.20,20.64,+1.56,22.94,-0.74,2026-09-15,2026-09-15
141.28100,45.62500,+1.54,,22.15,20.61,+1.54,23.03,-0.88,2026-09-15,2026-09-15
141.34400,45.62500,+1.60,,22.19,20.58,+1.60,23.39,-1.21,2026-09-15,2026-09-15
