longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-3.35,,9.08,12.42,-3.35,10.15,-1.07,2026-09-24,2026-09-24
141.46900,45.87500,-3.31,,9.13,12.43,-3.31,10.11,-0.99,2026-09-24,2026-09-24
141.53100,45.87500,-3.26,,9.18,12.44,-3.26,10.07,-0.89,2026-09-24,2026-09-24
141.59400,45.87500,-3.20,,9.24,12.44,-3.20,10.01,-0.77,2026-09-24,2026-09-24
141.65600,45.87500,-3.12,,9.31,12.44,-3.12,9.96,-0.65,2026-09-24,2026-09-24
141.71900,45.87500,-3.04,,9.39,12.43,-3.04,9.90,-0.51,2026-09-24,2026-09-24
141.78100,45.87500,-2.95,,9.47,12.42,-2.95,9.84,-0.38,2026-09-24,2026-09-24
141.84400,45.87500,-2.71,,9.54,12.25,-2.71,9.79,-0.25,2026-09-24,2026-09-24
141.90600,45.87500,-2.62,,9.60,12.21,-2.62,9.74,-0.14,2026-09-24,2026-09-24
141.96900,45.87500,-2.53,,9.64,12.17,-2.53,9.70,-0.06,2026-09-24,2026-09-24
142.03100,45.87500,-2.46,,9.66,12.12,-2.46,9.67,-0.01,2026-09-24,2026-09-24
142.09400,45.87500,-3.80,,8.27,12.07,-3.80,7.74,+0.53,2026-09-24,2026-09-24
142.15600,45.87500,-3.82,,8.19,12.01,-3.82,7.71,+0.48,2026-09-24,2026-09-24
142.21900,45.87500,-3.85,,8.09,11.95,-3.85,7.67,+0.42,2026-09-24,2026-09-24
142.28100,45.87500,-3.90,,7.99,11.88,-3.90,7.63,+0.36,2026-09-24,2026-09-24
142.34400,45.87500,-3.94,,7.88,11.82,-3.94,7.59,+0.29,2026-09-24,2026-09-24
141.40600,45.82500,-3.40,,9.07,12.46,-3.40,10.20,-1.14,2026-09-24,2026-09-24
141.46900,45.82500,-3.36,,9.12,12.47,-3.36,10.16,-1.05,2026-09-24,2026-09-24
141.53100,45.82500,-3.30,,9.18,12.48,-3.30,10.11,-0.94,2026-09-24,2026-09-24
141.59400,45.82500,-3.23,,9.25,12.48,-3.23,10.05,-0.80,2026-09-24,2026-09-24
141.65600,45.82500,-3.14,,9.34,12.48,-3.14,9.98,-0.64,2026-09-24,2026-09-24
141.71900,45.82500,-3.04,,9.44,12.47,-3.04,9.91,-0.47,2026-09-24,2026-09-24
141.78100,45.82500,-2.92,,9.54,12.46,-2.92,9.83,-0.30,2026-09-24,2026-09-24
141.84400,45.82500,-2.80,,9.64,12.44,-2.80,9.77,-0.13,2026-09-24,2026-09-24
141.90600,45.82500,-2.55,,9.72,12.27,-2.55,9.71,+0.01,2026-09-24,2026-09-24
141.96900,45.82500,-2.45,,9.77,12.22,-2.45,9.67,+0.11,2026-09-24,2026-09-24
142.03100,45.82500,-2.37,,9.80,12.17,-2.37,9.63,+0.16,2026-09-24,2026-09-24
142.09400,45.82500,-3.65,,8.46,12.11,-3.65,7.81,+0.65,2026-09-24,2026-09-24
142.15600,45.82500,-3.70,,8.35,12.04,-3.70,7.77,+0.58,2026-09-24,2026-09-24
142.21900,45.82500,-3.76,,8.21,11.97,-3.76,7.72,+0.49,2026-09-24,2026-09-24
142.28100,45.82500,-3.84,,8.07,11.90,-3.84,7.66,+0.41,2026-09-24,2026-09-24
142.34400,45.82500,-3.90,,7.92,11.83,-3.90,7.61,+0.32,2026-09-24,2026-09-24
141.40600,45.77500,-3.45,,9.05,12.50,-3.45,10.28,-1.23,2026-09-24,2026-09-24
141.46900,45.77500,-3.41,,9.10,12.51,-3.41,10.24,-1.14,2026-09-24,2026-09-24
141.53100,45.77500,-3.36,,9.17,12.52,-3.36,10.18,-1.01,2026-09-24,2026-09-24
141.59400,45.77500,-3.28,,9.25,12.53,-3.28,10.10,-0.85,2026-09-24,2026-09-24
141.65600,45.77500,-3.17,,9.35,12.53,-3.17,10.01,-0.66,2026-09-24,2026-09-24
141.71900,45.77500,-3.04,,9.48,12.52,-3.04,9.92,-0.43,2026-09-24,2026-09-24
141.78100,45.77500,-2.88,,9.62,12.50,-2.88,9.82,-0.20,2026-09-24,2026-09-24
141.84400,45.77500,-2.71,,9.77,12.48,-2.71,9.74,+0.02,2026-09-24,2026-09-24
141.90600,45.77500,-2.45,,9.88,12.33,-2.45,9.68,+0.21,2026-09-24,2026-09-24
141.96900,45.77500,-2.32,,9.95,12.28,-2.32,9.63,+0.33,2026-09-24,2026-09-24
142.03100,45.77500,-2.24,,9.97,12.22,-2.24,9.59,+0.38,2026-09-24,2026-09-24
142.09400,45.77500,-3.46,,8.69,12.15,-3.46,7.90,+0.79,2026-09-24,2026-09-24
142.15600,45.77500,-3.55,,8.52,12.08,-3.55,7.84,+0.69,2026-09-24,2026-09-24
142.21900,45.77500,-3.67,,8.33,12.00,-3.67,7.76,+0.57,2026-09-24,2026-09-24
142.28100,45.77500,-3.78,,8.14,11.92,-3.78,7.69,+0.45,2026-09-24,2026-09-24
142.34400,45.77500,-3.88,,7.96,11.84,-3.88,7.62,+0.34,2026-09-24,2026-09-24
141.40600,45.72500,-3.51,,9.02,12.54,-3.51,10.38,-1.36,2026-09-24,2026-09-24
141.46900,45.72500,-3.48,,9.07,12.56,-3.48,10.34,-1.27,2026-09-24,2026-09-24
141.53100,45.72500,-3.43,,9.14,12.57,-3.43,10.28,-1.14,2026-09-24,2026-09-24
141.59400,45.72500,-3.34,,9.23,12.57,-3.34,10.18,-0.95,2026-09-24,2026-09-24
141.65600,45.72500,-3.22,,9.35,12.57,-3.22,10.07,-0.71,2026-09-24,2026-09-24
141.71900,45.72500,-3.05,,9.52,12.57,-3.05,9.93,-0.41,2026-09-24,2026-09-24
141.78100,45.72500,-2.83,,9.72,12.55,-2.83,9.81,-0.09,2026-09-24,2026-09-24
141.84400,45.72500,-2.59,,9.93,12.53,-2.59,9.70,+0.23,2026-09-24,2026-09-24
141.90600,45.72500,-2.28,,10.11,12.39,-2.28,9.63,+0.48,2026-09-24,2026-09-24
141.96900,45.72500,-2.13,,10.21,12.33,-2.13,9.57,+0.63,2026-09-24,2026-09-24
142.03100,45.72500,-2.05,,10.22,12.26,-2.05,9.54,+0.67,2026-09-24,2026-09-24
142.09400,45.72500,-3.21,,8.97,12.19,-3.21,8.01,+0.96,2026-09-24,2026-09-24
142.15600,45.72500,-3.39,,8.72,12.11,-3.39,7.91,+0.81,2026-09-24,2026-09-24
142.21900,45.72500,-3.58,,8.44,12.02,-3.58,7.81,+0.64,2026-09-24,2026-09-24
142.28100,45.72500,-3.75,,8.19,11.93,-3.75,7.71,+0.48,2026-09-24,2026-09-24
142.34400,45.72500,-3.89,,7.96,11.84,-3.89,7.62,+0.34,2026-09-24,2026-09-24
140.65600,45.67500,-3.08,,9.12,12.20,-3.08,11.91,-2.79,2026-09-24,2026-09-24
140.71900,45.67500,-3.10,,9.13,12.23,-3.10,11.93,-2.80,2026-09-24,2026-09-24
140.78100,45.67500,-3.13,,9.13,12.26,-3.13,11.94,-2.81,2026-09-24,2026-09-24
140.84400,45.67500,-3.16,,9.12,12.29,-3.16,11.95,-2.83,2026-09-24,2026-09-24
140.90600,45.67500,-3.21,,9.11,12.32,-3.21,11.95,-2.84,2026-09-24,2026-09-24
140.96900,45.67500,-3.26,,9.09,12.35,-3.26,11.95,-2.85,2026-09-24,2026-09-24
141.03100,45.67500,-3.32,,9.07,12.39,-3.32,11.93,-2.86,2026-09-24,2026-09-24
141.09400,45.67500,-2.97,,9.45,12.42,-2.97,13.06,-3.61,2026-09-24,2026-09-24
141.15600,45.67500,-2.97,,9.48,12.45,-2.97,13.11,-3.62,2026-09-24,2026-09-24
141.21900,45.67500,-2.95,,9.54,12.49,-2.95,13.18,-3.64,2026-09-24,2026-09-24
141.28100,45.67500,-2.90,,9.62,12.52,-2.90,13.27,-3.65,2026-09-24,2026-09-24
141.34400,45.67500,-4.14,,8.41,12.55,-4.14,11.63,-3.22,2026-09-24,2026-09-24
141.40600,45.67500,-3.58,,9.00,12.57,-3.58,10.51,-1.51,2026-09-24,2026-09-24
141.46900,45.67500,-3.55,,9.04,12.60,-3.55,10.48,-1.44,2026-09-24,2026-09-24
141.53100,45.67500,-3.51,,9.10,12.61,-3.51,10.42,-1.32,2026-09-24,2026-09-24
141.59400,45.67500,-3.44,,9.19,12.62,-3.44,10.30,-1.12,2026-09-24,2026-09-24
141.65600,45.67500,-3.31,,9.32,12.62,-3.31,10.15,-0.83,2026-09-24,2026-09-24
141.71900,45.67500,-3.09,,9.53,12.62,-3.09,9.97,-0.44,2026-09-24,2026-09-24
141.78100,45.67500,-2.78,,9.82,12.60,-2.78,9.79,+0.03,2026-09-24,2026-09-24
141.84400,45.67500,-2.41,,10.16,12.57,-2.41,9.65,+0.50,2026-09-24,2026-09-24
141.90600,45.67500,-2.10,,10.44,12.54,-2.10,9.57,+0.87,2026-09-24,2026-09-24
141.96900,45.67500,-1.82,,10.57,12.39,-1.82,9.52,+1.05,2026-09-24,2026-09-24
142.03100,45.67500,-2.67,,9.64,12.31,-2.67,8.27,+1.37,2026-09-24,2026-09-24
142.09400,45.67500,-2.92,,9.31,12.22,-2.92,8.14,+1.17,2026-09-24,2026-09-24
142.15600,45.67500,-3.22,,8.91,12.13,-3.22,7.99,+0.92,2026-09-24,2026-09-24
142.21900,45.67500,-3.52,,8.52,12.04,-3.52,7.84,+0.68,2026-09-24,2026-09-24
142.28100,45.67500,-3.75,,8.19,11.94,-3.75,7.71,+0.47,2026-09-24,2026-09-24
142.34400,45.67500,-3.93,,7.91,11.84,-3.93,7.61,+0.30,2026-09-24,2026-09-24
142.40600,45.67500,-4.06,,7.70,11.75,-4.06,7.52,+0.17,2026-09-24,2026-09-24
142.46900,45.67500,-4.13,,7.53,11.66,-4.13,7.46,+0.07,2026-09-24,2026-09-24
