longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,+2.75,,17.07,14.32,+2.75,16.42,+0.65,2026-09-14,2026-09-14
141.46900,45.87500,+2.77,,17.07,14.29,+2.77,16.29,+0.78,2026-09-14,2026-09-14
141.53100,45.87500,+2.80,,17.06,14.26,+2.80,16.16,+0.90,2026-09-14,2026-09-14
141.59400,45.87500,+2.78,,15.96,13.18,+2.78,14.14,+1.82,2026-09-14,2026-09-14
141.65600,45.87500,+2.78,,15.96,13.18,+2.78,14.12,+1.84,2026-09-14,2026-09-14
141.71900,45.87500,+2.71,,16.22,13.51,+2.71,14.71,+1.51,2026-09-14,2026-09-14
141.78100,45.87500,+2.69,,16.17,13.48,+2.69,14.65,+1.53,2026-09-14,2026-09-14
141.84400,45.87500,+2.68,,16.12,13.44,+2.68,14.58,+1.54,2026-09-14,2026-09-14
141.90600,45.87500,+2.66,,16.05,13.40,+2.66,14.51,+1.54,2026-09-14,2026-09-14
141.96900,45.87500,+2.63,,15.99,13.36,+2.63,14.45,+1.54,2026-09-14,2026-09-14
142.03100,45.87500,+2.61,,15.92,13.31,+2.61,14.39,+1.52,2026-09-14,2026-09-14
142.09400,45.87500,+2.58,,15.84,13.26,+2.58,14.34,+1.50,2026-09-14,2026-09-14
142.15600,45.87500,+2.55,,15.76,13.21,+2.55,14.29,+1.47,2026-09-14,2026-09-14
142.21900,45.87500,+2.53,,15.68,13.16,+2.53,14.24,+1.44,2026-09-14,2026-09-14
142.28100,45.87500,+2.50,,15.61,13.11,+2.50,14.20,+1.41,2026-09-14,2026-09-14
142.34400,45.87500,+2.47,,15.54,13.07,+2.47,14.17,+1.37,2026-09-14,2026-09-14
141.40600,45.82500,+2.75,,17.09,14.33,+2.75,16.44,+0.65,2026-09-14,2026-09-14
141.46900,45.82500,+2.79,,17.09,14.30,+2.79,16.29,+0.79,2026-09-14,2026-09-14
141.53100,45.82500,+2.79,,16.01,13.22,+2.79,14.23,+1.78,2026-09-14,2026-09-14
141.59400,45.82500,+2.79,,16.02,13.23,+2.79,14.21,+1.81,2026-09-14,2026-09-14
141.65600,45.82500,+2.79,,16.02,13.23,+2.79,14.19,+1.83,2026-09-14,2026-09-14
141.71900,45.82500,+2.73,,16.28,13.55,+2.73,14.74,+1.54,2026-09-14,2026-09-14
141.78100,45.82500,+2.71,,16.23,13.51,+2.71,14.66,+1.56,2026-09-14,2026-09-14
141.84400,45.82500,+2.69,,16.16,13.47,+2.69,14.58,+1.58,2026-09-14,2026-09-14
141.90600,45.82500,+2.67,,16.09,13.42,+2.67,14.51,+1.59,2026-09-14,2026-09-14
141.96900,45.82500,+2.64,,16.02,13.37,+2.64,14.43,+1.58,2026-09-14,2026-09-14
142.03100,45.82500,+2.62,,15.94,13.32,+2.62,14.37,+1.56,2026-09-14,2026-09-14
142.09400,45.82500,+2.58,,15.85,13.26,+2.58,14.31,+1.54,2026-09-14,2026-09-14
142.15600,45.82500,+2.55,,15.76,13.20,+2.55,14.26,+1.50,2026-09-14,2026-09-14
142.21900,45.82500,+2.52,,15.66,13.14,+2.52,14.21,+1.46,2026-09-14,2026-09-14
142.28100,45.82500,+2.49,,15.57,13.09,+2.49,14.16,+1.41,2026-09-14,2026-09-14
142.34400,45.82500,+2.46,,15.49,13.03,+2.46,14.12,+1.37,2026-09-14,2026-09-14
141.40600,45.77500,+2.77,,17.11,14.35,+2.77,16.48,+0.64,2026-09-14,2026-09-14
141.46900,45.77500,+2.80,,17.11,14.31,+2.80,16.31,+0.80,2026-09-14,2026-09-14
141.53100,45.77500,+2.81,,16.08,13.27,+2.81,14.32,+1.76,2026-09-14,2026-09-14
141.59400,45.77500,+2.81,,16.09,13.28,+2.81,14.30,+1.79,2026-09-14,2026-09-14
141.65600,45.77500,+2.81,,16.10,13.29,+2.81,14.27,+1.82,2026-09-14,2026-09-14
141.71900,45.77500,+2.80,,16.09,13.29,+2.80,14.23,+1.86,2026-09-14,2026-09-14
141.78100,45.77500,+2.74,,16.29,13.55,+2.74,14.68,+1.61,2026-09-14,2026-09-14
141.84400,45.77500,+2.71,,16.21,13.50,+2.71,14.58,+1.63,2026-09-14,2026-09-14
141.90600,45.77500,+2.69,,16.14,13.45,+2.69,14.49,+1.65,2026-09-14,2026-09-14
141.96900,45.77500,+2.66,,16.05,13.39,+2.66,14.41,+1.64,2026-09-14,2026-09-14
142.03100,45.77500,+2.63,,15.96,13.33,+2.63,14.34,+1.62,2026-09-14,2026-09-14
142.09400,45.77500,+2.59,,15.85,13.26,+2.59,14.27,+1.58,2026-09-14,2026-09-14
142.15600,45.77500,+2.55,,15.74,13.19,+2.55,14.21,+1.53,2026-09-14,2026-09-14
142.21900,45.77500,+2.51,,15.63,13.12,+2.51,14.16,+1.47,2026-09-14,2026-09-14
142.28100,45.77500,+2.47,,15.53,13.05,+2.47,14.11,+1.42,2026-09-14,2026-09-14
142.34400,45.77500,+2.44,,15.43,12.99,+2.44,14.06,+1.37,2026-09-14,2026-09-14
141.40600,45.72500,+2.78,,17.15,14.37,+2.78,16.52,+0.62,2026-09-14,2026-09-14
141.46900,45.72500,+2.82,,17.15,14.33,+2.82,16.34,+0.81,2026-09-14,2026-09-14
