longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-4.41,,6.47,10.88,-4.41,9.08,-2.60,2026-09-25,2026-09-25
141.46900,45.87500,-4.41,,6.48,10.89,-4.41,9.13,-2.65,2026-09-25,2026-09-25
141.53100,45.87500,-4.40,,6.49,10.89,-4.40,9.18,-2.69,2026-09-25,2026-09-25
141.59400,45.87500,-4.39,,6.49,10.89,-4.39,9.24,-2.75,2026-09-25,2026-09-25
141.65600,45.87500,-4.39,,6.50,10.89,-4.39,9.31,-2.81,2026-09-25,2026-09-25
141.71900,45.87500,-4.38,,6.51,10.89,-4.38,9.39,-2.88,2026-09-25,2026-09-25
141.78100,45.87500,-4.37,,6.52,10.89,-4.37,9.47,-2.95,2026-09-25,2026-09-25
141.84400,45.87500,-4.37,,6.53,10.90,-4.37,9.54,-3.01,2026-09-25,2026-09-25
141.90600,45.87500,-4.36,,6.54,10.90,-4.36,9.60,-3.06,2026-09-25,2026-09-25
141.96900,45.87500,-4.36,,6.54,10.90,-4.36,9.64,-3.10,2026-09-25,2026-09-25
142.03100,45.87500,-4.36,,6.54,10.89,-4.36,9.66,-3.13,2026-09-25,2026-09-25
142.09400,45.87500,-4.71,,5.25,9.97,-4.71,8.27,-3.02,2026-09-25,2026-09-25
142.15600,45.87500,-4.72,,5.21,9.94,-4.72,8.19,-2.98,2026-09-25,2026-09-25
142.21900,45.87500,-4.74,,5.16,9.90,-4.74,8.09,-2.93,2026-09-25,2026-09-25
142.28100,45.87500,-4.75,,5.10,9.86,-4.75,7.99,-2.88,2026-09-25,2026-09-25
142.34400,45.87500,-4.77,,5.04,9.81,-4.77,7.88,-2.83,2026-09-25,2026-09-25
141.40600,45.82500,-4.40,,6.49,10.90,-4.40,9.07,-2.57,2026-09-25,2026-09-25
141.46900,45.82500,-4.40,,6.50,10.90,-4.40,9.12,-2.62,2026-09-25,2026-09-25
141.53100,45.82500,-4.40,,6.50,10.90,-4.40,9.18,-2.67,2026-09-25,2026-09-25
141.59400,45.82500,-4.39,,6.51,10.90,-4.39,9.25,-2.74,2026-09-25,2026-09-25
141.65600,45.82500,-4.38,,6.52,10.90,-4.38,9.34,-2.82,2026-09-25,2026-09-25
141.71900,45.82500,-4.37,,6.53,10.90,-4.37,9.44,-2.90,2026-09-25,2026-09-25
141.78100,45.82500,-4.36,,6.55,10.91,-4.36,9.54,-2.99,2026-09-25,2026-09-25
141.84400,45.82500,-4.35,,6.56,10.92,-4.35,9.64,-3.07,2026-09-25,2026-09-25
141.90600,45.82500,-4.34,,6.58,10.92,-4.34,9.72,-3.14,2026-09-25,2026-09-25
141.96900,45.82500,-4.34,,6.58,10.92,-4.34,9.77,-3.19,2026-09-25,2026-09-25
142.03100,45.82500,-4.34,,6.58,10.92,-4.34,9.80,-3.22,2026-09-25,2026-09-25
142.09400,45.82500,-4.68,,5.36,10.04,-4.68,8.46,-3.10,2026-09-25,2026-09-25
142.15600,45.82500,-4.69,,5.30,9.99,-4.69,8.35,-3.05,2026-09-25,2026-09-25
142.21900,45.82500,-4.71,,5.23,9.94,-4.71,8.21,-2.98,2026-09-25,2026-09-25
142.28100,45.82500,-4.73,,5.15,9.88,-4.73,8.07,-2.92,2026-09-25,2026-09-25
142.34400,45.82500,-4.76,,5.07,9.83,-4.76,7.92,-2.85,2026-09-25,2026-09-25
141.40600,45.77500,-4.40,,6.51,10.91,-4.40,9.05,-2.53,2026-09-25,2026-09-25
141.46900,45.77500,-4.39,,6.52,10.91,-4.39,9.10,-2.58,2026-09-25,2026-09-25
141.53100,45.77500,-4.39,,6.52,10.91,-4.39,9.17,-2.64,2026-09-25,2026-09-25
141.59400,45.77500,-4.38,,6.53,10.91,-4.38,9.25,-2.72,2026-09-25,2026-09-25
141.65600,45.77500,-4.37,,6.54,10.91,-4.37,9.35,-2.81,2026-09-25,2026-09-25
141.71900,45.77500,-4.36,,6.56,10.92,-4.36,9.48,-2.93,2026-09-25,2026-09-25
141.78100,45.77500,-4.35,,6.58,10.93,-4.35,9.62,-3.04,2026-09-25,2026-09-25
141.84400,45.77500,-4.33,,6.61,10.94,-4.33,9.77,-3.16,2026-09-25,2026-09-25
141.90600,45.77500,-4.32,,6.63,10.95,-4.32,9.88,-3.25,2026-09-25,2026-09-25
141.96900,45.77500,-4.31,,6.64,10.95,-4.31,9.95,-3.31,2026-09-25,2026-09-25
142.03100,45.77500,-4.31,,6.64,10.95,-4.31,9.97,-3.34,2026-09-25,2026-09-25
142.09400,45.77500,-4.63,,5.49,10.12,-4.63,8.69,-3.20,2026-09-25,2026-09-25
142.15600,45.77500,-4.65,,5.40,10.05,-4.65,8.52,-3.12,2026-09-25,2026-09-25
142.21900,45.77500,-4.68,,5.30,9.98,-4.68,8.33,-3.03,2026-09-25,2026-09-25
142.28100,45.77500,-4.71,,5.19,9.91,-4.71,8.14,-2.94,2026-09-25,2026-09-25
142.34400,45.77500,-4.74,,5.10,9.84,-4.74,7.96,-2.86,2026-09-25,2026-09-25
141.40600,45.72500,-4.39,,6.54,10.93,-4.39,9.02,-2.48,2026-09-25,2026-09-25
141.46900,45.72500,-4.39,,6.55,10.93,-4.39,9.07,-2.53,2026-09-25,2026-09-25
141.53100,45.72500,-4.38,,6.55,10.93,-4.38,9.14,-2.59,2026-09-25,2026-09-25
141.59400,45.72500,-4.38,,6.55,10.93,-4.38,9.23,-2.68,2026-09-25,2026-09-25
141.65600,45.72500,-4.37,,6.56,10.93,-4.37,9.35,-2.79,2026-09-25,2026-09-25
141.71900,45.72500,-4.35,,6.58,10.93,-4.35,9.52,-2.94,2026-09-25,2026-09-25
141.78100,45.72500,-4.33,,6.62,10.95,-4.33,9.72,-3.11,2026-09-25,2026-09-25
141.84400,45.72500,-4.30,,6.67,10.97,-4.30,9.93,-3.27,2026-09-25,2026-09-25
141.90600,45.72500,-4.28,,6.71,10.99,-4.28,10.11,-3.40,2026-09-25,2026-09-25
141.96900,45.72500,-4.27,,6.73,11.00,-4.27,10.21,-3.48,2026-09-25,2026-09-25
142.03100,45.72500,-4.27,,6.72,10.99,-4.27,10.22,-3.49,2026-09-25,2026-09-25
142.09400,45.72500,-4.57,,5.65,10.22,-4.57,8.97,-3.32,2026-09-25,2026-09-25
142.15600,45.72500,-4.61,,5.51,10.12,-4.61,8.72,-3.21,2026-09-25,2026-09-25
142.21900,45.72500,-4.66,,5.36,10.02,-4.66,8.44,-3.08,2026-09-25,2026-09-25
142.28100,45.72500,-4.70,,5.23,9.92,-4.70,8.19,-2.96,2026-09-25,2026-09-25
142.34400,45.72500,-4.73,,5.10,9.84,-4.73,7.96,-2.86,2026-09-25,2026-09-25
140.65600,45.67500,-2.59,,9.45,12.03,-2.59,9.12,+0.32,2026-09-25,2026-09-25
140.71900,45.67500,-2.58,,9.45,12.04,-2.58,9.13,+0.33,2026-09-25,2026-09-25
140.78100,45.67500,-2.58,,9.46,12.04,-2.58,9.13,+0.33,2026-09-25,2026-09-25
140.84400,45.67500,-2.59,,9.45,12.04,-2.59,9.12,+0.33,2026-09-25,2026-09-25
140.90600,45.67500,-2.59,,9.44,12.04,-2.59,9.11,+0.33,2026-09-25,2026-09-25
140.96900,45.67500,-2.61,,9.43,12.03,-2.61,9.09,+0.33,2026-09-25,2026-09-25
