longitude,latitude,display_c,forecast_c,observed_c,average_c,anomaly_c,previous_day_c,previous_diff_c,source_date,target_date
141.40600,45.87500,-0.46,,13.56,14.02,-0.46,11.87,+1.69,2026-09-10,2026-09-10
141.46900,45.87500,-0.49,,13.53,14.02,-0.49,11.99,+1.54,2026-09-10,2026-09-10
141.53100,45.87500,-0.52,,13.49,14.01,-0.52,12.09,+1.41,2026-09-10,2026-09-10
141.59400,45.87500,-0.56,,13.45,14.01,-0.56,13.18,+0.27,2026-09-10,2026-09-10
141.65600,45.87500,-0.61,,13.40,14.00,-0.61,13.14,+0.26,2026-09-10,2026-09-10
141.71900,45.87500,-0.65,,13.35,14.00,-0.65,12.74,+0.60,2026-09-10,2026-09-10
141.78100,45.87500,-0.70,,13.30,14.00,-0.70,12.71,+0.59,2026-09-10,2026-09-10
141.84400,45.87500,-0.74,,13.25,13.99,-0.74,12.67,+0.59,2026-09-10,2026-09-10
141.90600,45.87500,-0.78,,13.21,13.99,-0.78,12.63,+0.59,2026-09-10,2026-09-10
141.96900,45.87500,-0.81,,13.18,13.99,-0.81,12.59,+0.59,2026-09-10,2026-09-10
142.03100,45.87500,-0.83,,13.15,13.98,-0.83,12.55,+0.60,2026-09-10,2026-09-10
142.09400,45.87500,-2.05,,11.13,13.17,-2.05,10.51,+0.62,2026-09-10,2026-09-10
142.15600,45.87500,-2.07,,11.08,13.15,-2.07,10.44,+0.64,2026-09-10,2026-09-10
142.21900,45.87500,-2.09,,11.03,13.12,-2.09,10.37,+0.66,2026-09-10,2026-09-10
142.28100,45.87500,-2.11,,10.97,13.08,-2.11,10.29,+0.68,2026-09-10,2026-09-10
142.34400,45.87500,-2.14,,10.91,13.05,-2.14,10.21,+0.71,2026-09-10,2026-09-10
141.40600,45.82500,-0.42,,13.61,14.03,-0.42,11.91,+1.70,2026-09-10,2026-09-10
141.46900,45.82500,-0.45,,13.58,14.03,-0.45,12.05,+1.53,2026-09-10,2026-09-10
141.53100,45.82500,-0.49,,13.53,14.02,-0.49,13.26,+0.28,2026-09-10,2026-09-10
141.59400,45.82500,-0.54,,13.48,14.02,-0.54,13.21,+0.27,2026-09-10,2026-09-10
141.65600,45.82500,-0.59,,13.42,14.01,-0.59,13.16,+0.26,2026-09-10,2026-09-10
141.71900,45.82500,-0.65,,13.36,14.01,-0.65,12.77,+0.58,2026-09-10,2026-09-10
141.78100,45.82500,-0.71,,13.30,14.01,-0.71,12.73,+0.57,2026-09-10,2026-09-10
141.84400,45.82500,-0.76,,13.24,14.00,-0.76,12.68,+0.56,2026-09-10,2026-09-10
141.90600,45.82500,-0.81,,13.19,14.00,-0.81,12.64,+0.55,2026-09-10,2026-09-10
141.96900,45.82500,-0.84,,13.15,14.00,-0.84,12.60,+0.56,2026-09-10,2026-09-10
142.03100,45.82500,-0.87,,13.12,13.99,-0.87,12.55,+0.57,2026-09-10,2026-09-10
142.09400,45.82500,-2.02,,11.21,13.22,-2.02,10.62,+0.59,2026-09-10,2026-09-10
142.15600,45.82500,-2.04,,11.15,13.19,-2.04,10.53,+0.62,2026-09-10,2026-09-10
142.21900,45.82500,-2.07,,11.07,13.15,-2.07,10.43,+0.65,2026-09-10,2026-09-10
142.28100,45.82500,-2.10,,11.00,13.10,-2.10,10.32,+0.68,2026-09-10,2026-09-10
142.34400,45.82500,-2.13,,10.92,13.06,-2.13,10.22,+0.71,2026-09-10,2026-09-10
141.40600,45.77500,-0.37,,13.68,14.05,-0.37,11.96,+1.72,2026-09-10,2026-09-10
141.46900,45.77500,-0.40,,13.64,14.05,-0.40,12.12,+1.52,2026-09-10,2026-09-10
141.53100,45.77500,-0.45,,13.59,14.04,-0.45,13.31,+0.29,2026-09-10,2026-09-10
141.59400,45.77500,-0.51,,13.53,14.03,-0.51,13.25,+0.28,2026-09-10,2026-09-10
141.65600,45.77500,-0.57,,13.45,14.02,-0.57,13.18,+0.27,2026-09-10,2026-09-10
141.71900,45.77500,-0.65,,13.37,14.02,-0.65,13.11,+0.26,2026-09-10,2026-09-10
141.78100,45.77500,-0.73,,13.29,14.02,-0.73,12.75,+0.54,2026-09-10,2026-09-10
141.84400,45.77500,-0.80,,13.22,14.01,-0.80,12.70,+0.52,2026-09-10,2026-09-10
141.90600,45.77500,-0.85,,13.16,14.01,-0.85,12.65,+0.51,2026-09-10,2026-09-10
141.96900,45.77500,-0.89,,13.12,14.01,-0.89,12.61,+0.52,2026-09-10,2026-09-10
142.03100,45.77500,-0.92,,13.09,14.01,-0.92,12.56,+0.53,2026-09-10,2026-09-10
142.09400,45.77500,-1.98,,11.31,13.29,-1.98,10.75,+0.56,2026-09-10,2026-09-10
142.15600,45.77500,-2.01,,11.22,13.23,-2.01,10.62,+0.60,2026-09-10,2026-09-10
